meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X68,1.360612988,1.474119663,1.349232674,1.289516091,1.31784308,1.271245718,1.149923086,1.591416478,4.72556448,6.404083729,6.36023283,6.798911572,7.651759624,6.816205025,5.732309341,5.174202919,4.957509995,5.753865719,6.244568348,6.180899143,4.086624146,1.832807422,1.637567282,1.686295033,82.3632501,89.78862087,90.95842761,91.02749978,90.90288573,90.74419048,90.57949828,90.41375084,90.24781773,90.08185194,2750.487007,2602.166697,2366.360757,2288.312201,2062.6306
X70,0.304090261,0.268483549,0.233834028,0.280261517,0.226256087,0.289107919,0.238480508,0.236912191,0.203118995,2.220397472,1.833713055,1.878125548,1.096051812,1.909544706,2.001095772,2.0858078,1.890800595,1.602752686,1.27568233,0.717664957,0.45680669,0.412165612,0.244927406,0.241849616,12.0073034,11.33238933,11.02188697,10.8700828,10.78739035,10.73479547,10.69530783,10.66152827,10.63023454,10.60002337,325.1425365,294.8864407,258.4949035,239.3363598,204.7367607
X73,0.048262,0.039548337,0.043359056,0.046489507,0.04186134,0.042992722,0.051389627,0.052595668,0.076424554,0.090215258,0.266680181,0.293751806,0.230831012,0.282472193,0.266622037,0.285459846,0.27316159,0.192251742,0.132543176,0.096965685,0.066855788,0.058041848,0.050980993,0.0400206,4.303644521,4.627737486,4.701082535,4.720251174,4.727714497,4.732648779,4.737036638,4.741306437,4.745550728,4.749789508,147.5111579,152.1036261,151.0741513,160.1162866,158.8283389
X75,0.51882571,0.622179329,0.427269518,0.555724978,0.656162977,1.370069742,1.200056195,0.319011807,1.131346583,2.341489077,2.405581951,2.294500828,2.160615444,2.320479393,1.92012465,1.555146098,1.779061437,1.812906623,2.042294025,1.946361423,2.569475651,2.480209827,2.433431149,0.6331231,29.67688128,28.18182272,28.01910464,27.99506803,27.98546657,27.97736766,27.96942514,27.9614989,27.95357435,27.94564998,866.6939843,857.2259215,822.3226933,842.2409781,807.8211352
X76,0.700807691,0.472053945,0.4538683,0.47058773,0.456473649,0.383661747,0.366866976,0.244377524,0.322330475,2.519882202,4.006316185,3.229853392,3.025273085,3.098040104,3.047138929,2.779250145,2.706294775,2.687457323,2.027734518,0.766354263,0.749042034,0.801271319,0.681366086,0.601554096,16.8208907,14.10193051,13.59891845,13.49386139,13.4602718,13.43951681,13.42106676,13.40303063,13.38506885,13.36712041,415.0557778,393.797208,364.6739267,359.8622406,331.8336357
X80,7.95348835,5.198712826,4.203266621,3.095832109,2.241458416,2.029922962,1.505318165,2.156114578,2.060008049,1.778647661,1.59879899,6.933868885,13.28715611,14.25249958,13.85826015,13.49432087,13.6267004,13.13923168,13.46544647,13.41784382,13.77427578,13.14890957,12.38061237,10.66054726,193.5760272,190.5920281,189.8057492,189.5408419,189.3996213,189.2877432,189.182826,189.0795603,188.9766863,188.8739053,5840.931074,5737.234102,5458.143842,5542.929838,5270.107458
X82,0.317620963,0.248224229,0.365031213,0.33910954,0.308167219,0.307445079,0.311632752,0.348759174,0.466179103,1.76620245,1.529351234,1.634779811,1.400554419,1.756891489,1.609179616,1.523148179,1.383389592,1.291187406,0.721142769,0.42997551,0.379374653,0.31896624,0.315863431,0.351159096,13.09733619,14.82317249,15.38515906,15.55841089,15.60182232,15.60186607,15.58742468,15.56814515,15.54724963,15.52581436,473.3272085,456.4077174,421.8239341,415.3617464,382.1020268
X87,0.363432169,0.514537334,0.335091203,0.397811323,0.586511254,0.295316964,0.372728169,0.517160833,1.732594967,1.806555629,1.795530438,1.601153016,2.038264036,2.161902189,2.545809746,2.672833443,2.578037024,2.384695768,1.953088522,1.632168412,1.476556897,0.788195193,0.730252504,0.339969337,11.63743892,27.78716661,37.33136848,42.97182205,46.30522981,48.27521451,49.43944044,50.12747726,50.53409478,50.77439851,1488.235769,1584.769868,1533.648267,1584.769876,1533.648267
X88,0.129283592,0.145624936,0.126858145,0.119812615,0.114221156,0.153572142,0.13655287,0.178323597,0.283131391,0.278590322,0.300091535,0.360563636,0.455324858,0.577909946,0.77744627,0.904260874,1.04462719,0.97764945,0.625916719,0.418236047,0.231259733,0.198747098,0.188693225,0.098537147,4.101231116,4.745663048,5.114003436,5.324459257,5.444627862,5.513165194,5.55217688,5.574304152,5.586775972,5.593726267,170.1140035,173.2238609,167.2474869,172.4209452,166.4704716
X91,0.233177915,0.289643705,0.215654701,0.274285793,0.372351319,0.238929361,0.290482938,0.256666332,0.51639533,1.808952808,1.575996399,1.477350831,1.602131248,1.242755055,1.10452342,1.240095377,1.171294808,1.134614706,0.999344051,0.729516447,0.418346316,0.342790931,0.216176316,0.331441104,18.3038488,22.14280492,23.59256473,24.16140578,24.40544395,24.5297243,24.60984883,24.6736927,24.73153375,24.7871615,769.0352326,830.7477202,853.6659825,933.4953103,953.0991342
X94,0.03103118,0.029494753,0.021146137,0.038945712,0.040832169,0.032506607,0.047929369,0.036189485,0.032787424,0.107808292,0.135097086,0.168257415,0.169054896,0.222683579,0.227247834,0.188796625,0.192210644,0.202550173,0.164808899,0.181335926,0.174828663,0.153163731,0.086197495,0.073168159,0.998512769,1.076922883,1.08871159,1.082682695,1.071888562,1.059819986,1.047410567,1.03490999,1.022385034,1.009853558,28.80471936,16.92915347,4.914572764,-6.772369758,-18.0223852
X102,0.325240254,0.337252885,0.346713394,0.33700794,0.356138229,0.377562314,0.377890736,0.373744041,0.959709048,2.394173384,2.157756329,2.206380367,2.296892405,2.193022013,2.082350254,2.075954676,1.988169074,1.993549705,1.089266062,0.735425472,0.51317656,0.374254227,0.409089327,0.423929214,24.0844095,25.55183894,26.10192067,26.29632451,26.35282343,26.35585327,26.33815186,26.31241245,26.2835565,26.25349219,804.1423752,778.5118497,725.1895772,720.2132766,668.7716032
X105,0.343789458,0.211638361,0.243299142,0.213872492,0.235866845,0.110197194,0.289153576,0.168336034,0.44239229,1.66676414,2.302335978,2.104953766,2.085361481,1.928991079,1.852212071,1.673479557,1.103477955,0.630572677,0.217772216,0.185717016,0.302265972,0.192396536,0.211840898,0.285626948,6.373683073,7.094527719,7.381062476,7.49372334,7.536774621,7.551958037,7.555984686,7.555544777,7.553316703,7.550372745,231.4208046,230.1465271,219.5914067,223.6757135,213.3293291
X106,0.418559998,0.454219699,0.453543067,0.392932713,0.468611926,0.43140471,0.452898145,0.457502693,0.473816872,1.225015402,1.017080426,1.007503271,0.847174287,0.917370617,1.163241625,1.243517876,1.236452341,1.046254992,0.581701517,0.521357536,0.521052122,0.501978934,0.484127164,0.483329892,11.37492393,12.32905008,12.67381208,12.79672847,12.83887957,12.8516272,12.85367017,12.851816,12.84854304,12.84475354,395.0634061,393.506887,377.0751616,385.7817802,369.5992518
X107,0.050912514,0.04027598,0.019676011,0.028912548,0.032536291,0.042041928,0.062731624,0.047560312,0.171723291,0.40300554,0.418434978,0.43192929,0.377434045,0.386677712,0.411905468,0.425573468,0.344706357,0.252476722,0.117947362,0.030206345,0.018181875,0.0446698,0.026063401,0.039656259,4.928240538,6.698472179,7.437367625,7.753003788,7.894934789,7.965577374,8.00696327,8.036342251,8.060793606,8.08322267,249.4884367,274.7218485,285.0944552,314.4733588,323.5636587
X110,0.313340753,0.233089983,0.114890635,0.143926993,0.191740572,2.562755823,1.087427497,0.144268751,0.196367353,0.303168833,1.170241594,1.167202115,0.955201626,0.552356482,0.906065047,1.055995822,0.729219198,0.617040873,0.719253719,0.543605268,0.41002053,0.530727983,0.449498028,0.228829741,6.232624711,6.216740474,6.200856238,6.184972001,6.169087764,6.153203527,6.137319291,6.121435054,6.105550817,6.08966658,185.8251959,170.5604444,150.5244179,140.5233526,121.4562646
X111,0.104719371,0.148888022,0.115357623,0.144192621,0.138250232,0.108228341,0.150386423,0.132515907,0.297411203,0.823902845,0.864771128,0.766564488,0.460761428,0.652218699,0.638989806,0.652827322,0.64513731,0.513991177,0.238095924,0.176311299,0.172801986,0.145834982,0.137523174,0.142637283,8.519893262,10.16818474,10.74642319,10.94293981,11.00328416,11.01505155,11.00948999,10.99774665,10.98379808,10.96906282,333.2065193,322.6467167,298.3568195,293.957377,270.5929423
X116,0.194305405,0.262808174,0.210070819,0.24218519,0.278988361,0.240789309,0.246529698,0.204895377,0.416060716,1.60397625,1.837223411,1.991611242,1.786836147,1.573525786,1.541137457,1.431120872,1.376599193,1.093215227,0.536123931,0.177914128,0.202405244,0.209493667,0.163462058,0.191605583,8.756864743,9.969961579,10.30075916,10.37714138,10.38016166,10.36202767,10.33779373,10.31180085,10.28530076,10.25865443,310.6037099,287.3877087,253.6815137,236.8874196,204.8102662
X120,0.277704477,0.398919255,0.275036961,0.371280134,0.395671606,0.335877687,0.372793049,0.407009512,1.316987991,1.806412697,1.898628116,1.770382643,1.609939456,1.68173337,1.764262915,1.697762728,1.645259738,1.526830912,1.307020664,0.78494823,0.632130027,0.618086159,0.533193827,0.306641579,13.65035647,16.17512656,17.36510358,17.92363706,18.18345684,18.30196571,18.35362537,18.37366101,18.37873646,18.37673476,559.178419,560.2720496,534.5536382,544.472136,519.2633992
X123,0.291052073,0.281995058,0.214403257,0.251961887,0.298516005,0.33898747,0.300453305,0.334513307,0.340246081,0.20497103,0.903789222,1.486264944,1.605516434,1.673948526,1.740233302,1.749670267,1.731752157,1.217150569,1.450230718,1.318700671,1.095193148,0.652385533,0.303826064,0.217526749,14.58637195,15.65562999,15.9497719,16.00635827,15.99013924,15.95160701,15.90623629,15.85876972,15.81066083,15.76235507,477.3094223,433.1277171,374.8764909,341.6170307,286.3177621
X124,0.172617316,0.175082609,0.173791781,0.212645188,0.11124517,0.1529001,0.203598604,0.275891423,0.803839684,2.056951523,2.181054592,2.247042418,1.842884421,2.061932564,2.090737581,2.233522654,2.006272793,1.951620698,1.168148041,0.970034719,0.917246699,0.406773537,0.291427761,0.309025139,15.12410083,18.68933119,19.87336314,20.24306058,20.33426769,20.33023525,20.29363229,20.24589069,20.19433985,20.1414863,606.0825593,562.9973918,495.8556918,461.7710379,397.8947042
X125,0.228365853,0.249607712,0.243148014,0.229737684,0.279864162,0.240392774,0.174103871,0.389612377,2.375861168,2.657009602,1.795994759,1.586295724,1.156990528,1.51078105,1.615593791,1.478349328,1.391988873,1.470074534,0.810959935,0.500139296,0.332872093,0.287069231,0.258954406,0.18877995,11.72309262,13.52323479,13.97711747,14.08325804,14.09957599,14.09269253,14.07981609,14.06539165,14.05056735,14.03563978,429.0225015,417.9420355,390.7683908,389.6459721,363.3851037
X126,-0.02717625,0.059450205,-0.086395115,0.193406969,-0.054675058,-0.047815189,0.063950643,-0.094767451,0.099904619,-0.032612424,0.134153545,0.006109819,0.208889216,4.177949905,4.166579247,1.35812211,0.349661797,0.297258288,0.189818487,0.172699556,0.149236798,0.08739239,0.243248731,0.056126237,8.907054407,4.120908404,4.120908404,4.120908404,4.120908404,4.120908404,4.120908404,4.120908404,4.120908404,4.120908404,132.5343065,127.7481605,123.6272521,127.7481605,123.6272521
X130,0.321822077,0.320881307,0.364093423,0.348782331,0.351272225,0.341480672,0.379666507,0.363230646,0.394065946,0.38545531,0.335906208,0.330024987,0.329381764,0.34644872,0.329618007,0.319641054,0.338289201,0.419726372,0.467473358,0.420578003,0.466579556,0.479056865,0.42412287,0.379252017,7.282466106,7.486933026,7.591346996,7.6457078,7.675028667,7.691822886,7.702350439,7.709742987,7.715567196,7.720606817,239.3527597,244.242748,240.2565388,252.2874322,248.041717
X132,0.341743797,0.368049145,0.322787285,0.280023605,0.268073499,0.244316205,0.282512009,0.251211107,0.285713822,0.318767786,0.339844853,0.382356763,0.442368269,0.429711878,0.425132751,0.363689899,0.432789981,0.424673855,0.459485978,0.480029881,0.460833967,0.483803511,0.46737659,0.395405501,8.713175883,8.811379169,8.880346004,8.928780476,8.962795348,8.986683531,9.003459877,9.015241677,9.023515876,9.029326733,279.2261063,280.3340395,271.2910247,280.3340589,271.2910247
X133,0.165817291,0.214830667,0.171669438,0.214167416,0.191496179,0.162153855,0.156104296,0.299058735,0.204798505,0.210978433,0.229071334,0.240087509,0.293011636,0.204922259,0.219616532,0.231612802,0.203989506,0.269798934,0.309403181,0.366762459,0.30976373,0.420054018,0.345114648,0.306959212,5.681232086,6.500856722,6.888335281,7.073178509,7.163005076,7.208277883,7.232659221,7.247244451,7.257236241,7.265074144,223.4887031,232.0782078,230.0234684,243.3036268,240.8867771
X134,0.392259687,0.399163157,0.449293166,0.383376837,0.357545257,0.331278473,0.419303238,0.462261975,0.449349433,0.254839361,0.309943974,0.288084716,0.253119171,0.263748288,0.258033633,0.256700158,0.306509107,0.346638143,0.370914698,0.562144876,0.510304511,0.478589773,0.446228594,0.438868195,7.479222671,7.60648177,7.636743239,7.645571176,7.649662953,7.652708181,7.655522155,7.658285028,7.661036609,7.663785696,237.8833987,240.7297531,235.4790436,245.926937,240.5085764
X139,0.354597628,0.358123571,0.339514345,0.314186275,0.326827586,0.369204909,0.310097426,0.364878267,0.305404484,0.289105803,0.296625227,0.303958207,0.28834492,0.32106337,0.309030294,0.354387194,0.372473955,0.431948155,0.546137989,0.594542742,0.601612031,0.666381657,0.556765318,0.427187979,9.028801196,9.035155382,9.038309437,9.039875029,9.040652149,9.041037891,9.041229364,9.041324406,9.041371582,9.041395,280.2589084,280.2839605,271.2425424,280.2839605,271.2425424
X140,0.406624407,0.305013627,0.387677461,0.271535814,0.307184815,0.262665361,0.262892932,0.319610775,0.393241525,0.484570205,0.536296129,0.485459358,0.556978106,0.496434689,0.517784417,0.535449207,0.629872501,0.647231817,0.677245378,0.608613789,0.611469805,0.676241875,0.624358833,0.566276848,12.31233541,11.93734596,11.75451275,11.66667923,11.6258124,11.60816533,11.60199782,11.60150566,11.60381934,11.60752017,362.2192787,365.5926317,358.4266686,375.1558167,367.6813637
X142,0.493348867,0.408834964,0.385119647,0.338238537,0.389001608,0.363293231,0.368083537,0.44522199,0.58321476,0.44341284,0.395745695,0.380704284,0.398923457,0.380503356,0.384397864,0.400269449,0.463420391,0.649654627,0.681827486,0.76676017,0.804939091,0.900079012,0.861583591,0.753385305,11.73675617,11.66253484,11.61991148,11.59543401,11.58137724,11.57330481,11.56866903,11.56600682,11.56447798,11.56360001,358.8443994,358.4348864,346.8724707,358.4348864,346.8724707
X143,0.236172199,0.210299402,0.235555708,0.193965495,0.185183793,0.194198623,0.238194421,0.277041465,0.346255034,0.329792768,0.281944692,0.337079942,0.308283389,0.303095162,0.262312055,0.260715246,0.280380368,0.326323807,0.409532309,0.348112136,0.353396177,0.339689732,0.305253148,0.255950987,6.871569577,6.39080159,6.179192714,6.088396185,6.051826405,6.039596357,6.038291223,6.041889749,6.047689288,6.054476753,190.6882731,196.3765193,196.9884951,210.7330373,210.8818997
