meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X35,0.006011354407485772,0.006015924532990543,0.0060164084271333886,0.006016459662825107,0.006016465087763897,0.006016465662167402,0.006016465722986408,0.006016465729426048,0.00601646573010789,0.006016465730180085,0.006016465730187729,0.0060164657301885385,0.006016465730188624,0.006016465730188633,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.006016465730188634,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,0.1430945944217828,4.435932427075266,4.435932427075266,4.2928378326534835,4.435932427075266,4.2928378326534835
X37,4.456976281542564,4.311488194704525,4.196277671723549,4.105043640855259,4.032796348046333,3.9755844582663675,3.930278949853039,3.8944019826617025,3.8659913805091937,3.8434933162117453,3.8256773299677707,3.8115690332872654,3.800396817924084,3.791549655226281,3.7845436778747032,3.778995716304718,3.7746023424701445,3.7711232748149652,3.768368236840718,3.766186550540871,3.7644588955482967,3.7630907832887224,3.7620073892298143,3.7611494605922604,119.71941692117679,114.82217919460633,113.63814168893907,113.66225688588818,114.07946506624883,114.62457271931086,115.21129463619242,115.81155645997637,116.41622372223497,117.02232436865893,3752.6383429872776,4323.672085850562,4739.4134265139255,5471.115662278219,5849.842694024562
X41,2.371436501764982,2.3352632786184757,2.304113664423432,2.277289998183621,2.2541915075878936,2.2343008534531856,2.217172542827566,2.202422951240441,2.189721730627265,2.178784410491202,2.1693660265892154,2.1612556344436364,2.1542715847977947,2.148257455199614,2.1430785465924496,2.1386188664469676,2.13477853086497,2.131471527469828,2.128623788978758,2.1261715343105485,2.1240598400743633,2.1222414104451133,2.120675517874176,2.1193270909104513,42.71404927573327,41.19069119042061,40.441638502031466,39.97227927629455,39.60395051393967,39.272115827758036,38.95346347838012,38.63957283341643,38.32740220435477,38.015852876920825,1123.57313013925,821.5411818988439,510.29368948487115,233.0657763698897,-59.198638446375575
X42,4.633485809906783,4.047794164744959,3.5788870471187946,3.2035088545168375,2.903034932204561,2.6625494007155233,2.470106617919512,2.3161397080433517,2.1929868718248753,2.0945120237409136,2.015800972717111,1.952918103152267,1.902711508674399,1.8626569301117726,1.83073277049605,1.8053199986484392,1.78512198522147,1.7691003019953881,1.7564233056253273,1.7464249600387851,1.7385718586347072,1.7324368134366543,1.7276777035056394,1.7240205353227698,48.23908544531244,44.04961840358896,42.77929314025113,42.58947829789926,42.79961072035785,43.15778226536687,43.57074998910683,44.00400033241237,44.44475821850592,44.888294996080006,1485.9915125340303,1902.1172136990847,2248.089008161392,2743.933403167795,3062.7498366795016
X43,0.38132029796502404,0.4445778986349481,0.49432023495728883,0.5334349025482344,0.5641925495319975,0.5883786900834457,0.6073973554281391,0.6223525993507493,0.6341125896934562,0.6433600064240836,0.6506316719355202,0.6563497141575265,0.6608460715327694,0.664381762397047,0.6671620373717561,0.6693482943811262,0.6710674479736662,0.6724192968469124,0.6734823172681399,0.6743182187052831,0.6749755261272902,0.675492396930267,0.6758988360149711,0.6762184376032672,15.096536616832664,16.701343676629833,15.59670320653746,16.357062877637187,15.833682786930806,16.193942187526886,15.945964020182615,16.116655392503997,15.999163014457233,16.08003680855324,496.8959991831407,497.45900791073757,481.4119380341776,497.4590026353679,481.411938034227
X44,0.5152938051151073,0.9501799820311206,1.261514917317387,1.4843995410988944,1.643962602894534,1.7581937699334853,1.8399718417267739,1.898516748511696,1.9404290366751904,1.9704340361801544,1.9919146098911615,2.007292548720245,2.0183016123426865,2.0261829989959974,2.031825282273602,2.0358645918500913,2.038756332844288,2.0408265296982724,2.0423085832510797,2.0433695851211002,2.044129156167676,2.044672932942344,2.0450622226368385,2.0453409150586173,40.659595323475116,40.4411327985902,40.22267027370529,40.00420774882038,39.785745223935464,39.56728269905055,39.34882017416564,39.130357649280725,38.91189512439581,38.6934325995109,1158.862380956244,948.9198945418426,718.416365093378,535.8072599844722,318.6299445539886
X47,0.42349203134371693,0.33170100288508175,0.26527596905206996,0.21720716326779746,0.1824219331189528,0.15724942848177723,0.13903322042458627,0.12585097095177014,0.11631157062114189,0.10940833617275375,0.10441277626356246,0.10079771451346556,0.09818165711558133,0.09628853418100315,0.09491856636289471,0.0939271823442594,0.09320976237321033,0.09269059784646262,0.09231490185707018,0.0920430275875977,0.09184628442161201,0.09170391025197404,0.09160088047669038,0.09152632246787464,84.3499931070957,122.51007031838625,152.3890406876792,175.94052787774552,194.65726964702486,209.67984698761617,221.87976260800414,231.92292009255272,240.3181274797817,247.4541581989701,8018.735898249084,11587.64771123542,14011.842411190519,17370.009647143066,19607.531063576647
X50,6.5766033012330425,6.032156633023164,5.60191154070752,5.261913428366534,4.993232347605651,4.780909041862008,4.613122065442821,4.480529605292054,4.3757493603408,4.292947519877465,4.227513956639423,4.175805550472742,4.134943351686904,4.102652290844089,4.077134510564587,4.0569692668904125,4.041033827052587,4.028440959496508,4.0184895358208,4.01062549431219,4.00441099165765,3.9995000253051702,3.995619169208412,3.9925523503864637,165.895365718578,155.91942797213528,153.86748106230397,154.25997579926815,155.40654699691936,156.78574035976223,158.23669444523682,159.70978572175846,161.18970601573534,162.6717329672057,5342.60554859488,6743.773572912774,7883.147054316539,9548.06367267474,10596.976183118439
X51,20.45722250868945,20.192423974769262,20.02425978188225,19.917539594318495,19.849887979580917,19.8070777366687,19.780062638281244,19.763090728825226,19.75250468331331,19.745979027244527,19.7420351302884,19.739732819738986,19.738474295930747,19.737879453763995,19.73770660711019,19.737802082196534,19.738068167050105,19.738442732463835,19.73888627418603,19.739373673822705,19.739888960087487,19.740421977793364,19.740966269863502,19.741517730628438,348.0488403713276,314.71385949901116,314.71385949901116,314.71385949901116,314.71385949901116,314.71385949901116,314.71385949901116,314.71385949901116,314.71385949901116,314.71385949901116,9789.464625341667,9756.129644469349,9441.415784970337,9756.129644469349,9441.415784970337
X55,17.68999619775362,16.17532561677975,14.950472938060994,13.959984244737388,13.159016202908767,12.51130582685385,11.987528710489242,11.56397139572428,11.22145777058526,10.944480890913205,10.720500919775617,10.539377399537418,10.39291015330617,10.274468030547334,10.17868868871776,10.101235818846579,10.03860282370702,9.987954060314822,9.946996459174356,9.91387570796881,9.887092299520218,9.865433643178992,9.847919166057544,9.833755918624052,310.47089162600355,305.881478816601,306.1512673225556,307.6342401659421,309.42010563325397,311.28159352561505,313.16196187500486,315.0470440597071,316.9333031355895,318.8198560428762,10245.834353240483,12047.402855858263,13385.062327144522,15615.059286907082,16837.633066869148
X59,0.5585655255149511,1.0294053261268692,1.3778057828733168,1.6356065849792145,1.8263676826743653,1.9675223885426227,2.0719705765090977,2.1492575780467025,2.2064465127996056,2.248763774345591,2.280076660876677,2.303246800604249,2.3203916707988963,2.3330781102182288,2.342465509674344,2.349411766668594,2.3545516870965817,2.3583549990137644,2.3611692802350497,2.363251722844265,2.3647926375147237,2.3659328456583375,2.3667765488404067,2.367400851572693,96.79038741884833,71.78306857867321,80.67121937278372,78.49005737554684,79.92382347916586,80.17705512498436,80.8158163213697,81.32867434451163,81.8826488242506,82.42319581872812,2670.820284151252,3178.9431574384007,3574.021676020292,4207.368306336876,4569.271820115604
X61,0.9351840054852257,1.1789240034635209,1.3854758084998997,1.5605133424198985,1.708844838605074,1.8345449228543693,1.941066542244999,2.031335816648177,2.107832418444986,2.172657688451294,2.227592359177622,2.2741454710661873,2.31359582542083,2.3470271127305224,2.3753576813519337,2.3993657642886563,2.4197108570398456,2.4369518337619547,2.45156229938959,2.4639435994340695,2.4744358448353023,2.4833272547166723,2.490862073685854,2.4972472811676623,68.6795114866685,68.77678968519186,68.87406788371521,68.97134608223857,69.06862428076192,69.16590247928528,69.26318067780863,69.36045887633199,69.45773707485534,69.5550152733787,2174.2992184000846,2267.783567181028,2283.638810211155,2451.736640588693,2461.657913508895
X62,0.2539331757605204,0.2742098910837794,0.2832158919781025,0.2872159507063281,0.28899259608056294,0.28978170169131734,0.2901321867537583,0.290287856384439,0.2903569978016153,0.2903877072954853,0.29040134706528276,0.29040740523481545,0.29041009600002865,0.29041129111637415,0.29041182193306236,0.2904120576978543,0.2904121624139236,0.29041220892407077,0.2904122295817769,0.29041223875699673,0.2904122428322149,0.2904122446422427,0.2904122454461752,0.29041224580324576,17.217690714555197,22.242668468041952,19.860514906957842,21.461550759323924,20.920624058358268,21.5315390359186,21.523050443455787,21.847646501175443,21.99312608369779,22.234925660760663,725.5902154652581,927.6272006583589,1088.130361616372,1321.1755466912002,1468.983599721435
X67,0.4220046090652927,0.47090812973677054,0.5124380471785793,0.5477061427889097,0.5776565651494228,0.6030911054626902,0.6246906619951592,0.6430334681419627,0.6586105720900666,0.671838982479843,0.6830728319825066,0.6926128576492359,0.7007144518267503,0.7075944991672979,0.7134371827640092,0.7183989148454287,0.7226125240269432,0.7261908112144014,0.729229569353647,0.7318101478665168,0.7340016304248286,0.7358626843627086,0.7374431312371601,0.7387852805817454,18.892353327483548,18.209872767115026,18.015186427244213,17.948483918401855,17.915360858262286,17.891048124912608,17.86904697978559,17.84765233203813,17.8264168125765,17.805223044014713,549.237889441813,527.6695318362042,491.26922420157337,487.6201981803806,452.5118045346471
X68,1.6350028833004946,1.8441799152392528,2.028398881625035,2.190637666933843,2.3335188478180986,2.45935208684304,2.5701714679925747,2.6677683774699803,2.7537204613088897,2.829417127891977,2.8960820076234577,2.954792732814173,3.0064983575194697,3.0520346989201337,3.092137848238537,3.1274560695928484,3.1585602791333125,3.1859532738549734,3.2100778592698433,3.2313240073216716,3.2500351602504165,3.2665137823078747,3.2810262490674935,3.293807153363658,82.36325009753878,89.78862087269738,90.95842760551493,91.02749977891482,90.90288572960233,90.74419048192316,90.57949827655725,90.41375084123405,90.24781772671801,90.08185193992765,2750.487006698499,2602.1666966407483,2366.36075690014,2288.3122009528747,2062.630599782843
X70,0.2011081768314239,0.24418442747518396,0.2797926532415589,0.30922596189607593,0.33355355626008754,0.3536595039292453,0.37027479391524337,0.3840038425973791,0.3953464101002486,0.40471572179412885,0.41245345201083705,0.4188421132905511,0.4241153003985939,0.4284661605642953,0.43205439707615245,0.43501206018642774,0.4374483353056826,0.4394535021090803,0.4411022081132227,0.4424561754247165,0.4435664388082448,0.44447519622738113,0.4452173389594891,0.4458217167672817,12.007303396522062,11.33238933408725,11.021886966897709,10.870082800397192,10.787390353499918,10.734795473971266,10.695307829607783,10.661528274923803,10.630234544853382,10.600023370306142,325.14253652488,294.8864407065793,258.4949034704521,239.33635979903494,204.73676065671282
X73,0.11123635498149131,0.1393810845949207,0.15859118667393377,0.17170368307493097,0.18065475306376383,0.18676577882896067,0.1909385626565779,0.19378855658630315,0.1957357875120712,0.19706691073803556,0.19797755960240834,0.19860124777985547,0.19902909420483728,0.1993232847189011,0.19952625922668213,0.19966698164441313,0.19976521894496435,0.19983446147312592,0.19988391597004895,0.19991986575049978,0.19994659898157308,0.19996704220407022,0.1999831926911555,0.19999641351970487,4.303644521411001,4.627737486059044,4.701082535087689,4.72025117392492,4.727714497429906,4.732648779114971,4.7370366378848585,4.741306436921658,4.745550728059373,4.749789507979178,147.51115793628074,152.1036260821557,151.07415130618142,160.11628661728588,158.82833892082348
X75,0.03431616134254978,0.31024595603938543,0.5142965860228577,0.6651924312591364,0.776780207838975,0.859299589751276,0.9203228362026127,0.9654496478820573,0.9988210145460061,1.0234992063254396,1.041748778050664,1.0552443725063188,1.0652243913502546,1.072604635062571,1.0780623399131266,1.0820983234655488,1.0850829413006018,1.0872900721041876,1.088922249707271,1.0901292482792087,1.0910218261150442,1.09168188919345,1.0921700071479665,1.0925309713426261,29.676881279684316,28.181822720772146,28.019104638502558,27.995068025172685,27.985466573248207,27.977367657216902,27.96942513805896,27.96149889803425,27.9535743524819,27.945649983304826,866.6939843198143,857.225921466407,822.3226933396365,842.2409781021751,807.8211352452186
X76,0.4041038080688669,0.4655856542592459,0.5145110334222109,0.5534443588598988,0.5844263125119684,0.6090808068637356,0.6287001019723484,0.6443125390017557,0.6567364405052403,0.6666230026273197,0.6744904274106152,0.6807510842452675,0.6857331241224713,0.6896976795986103,0.6928525520024429,0.6953631032973786,0.697360923493481,0.6989507279097484,0.7002158458051999,0.7012225880641936,0.7020237228672723,0.7026612415240789,0.703168559438885,0.703572267571871,16.8208906969316,14.10193050873889,13.5989184505836,13.493861394779037,13.4602717987716,13.439516814164154,13.421066756166054,13.403030632529417,13.38506884603432,13.367120409507544,415.0557778237939,393.7972080246433,364.6739267469776,359.8622405857771,331.833635677107
X80,8.361405304304867,8.139980135532436,7.943604563564517,7.769444753821477,7.614987460453609,7.4780037584747925,7.356516878841793,7.2487736823172515,7.1532193604645995,7.068474998692853,6.99331767757058,6.926662825257331,6.867548566385956,6.815121841539439,6.7686260970167345,6.7273903672424735,6.690819592272184,6.658386030667985,6.629621643826636,6.604111341860549,6.581486993565197,6.561422114032612,6.543627153249593,6.527845317691851,193.57602721432482,190.59202812331176,189.80574917792083,189.54084194597252,189.39962128263466,189.28774315334726,189.18282604104152,189.0795603115828,188.97668634460862,188.8739053166186,5840.9310742785765,5737.234101672574,5458.143841835326,5542.929838120433,5270.107457752609
X82,0.42501930029323515,0.48449554836164854,0.5298339486383516,0.5643931774087582,0.5907340026375532,0.6108088401015818,0.6261062773723238,0.6377612637696137,0.6466391228950127,0.6533996066179067,0.6585457319926937,0.6624610161699209,0.6654378655471007,0.6676992206138157,0.6694150587109108,0.6707149762901337,0.6716977820528209,0.6724388110820569,0.6729955013834683,0.6734116456278172,0.6737206328228096,0.6739479198729045,0.6741129159797868,0.6742304193727804,13.09733619131856,14.823172486141182,15.385159058309966,15.55841088599402,15.601822323954018,15.601866074711161,15.5874246849252,15.568145146967488,15.54724963036862,15.525814364494623,473.32720851435244,456.4077173550221,421.82393409733464,415.3617464461361,382.10202676615467
X87,0.5742015176686658,0.783716111835693,0.9652507623489321,1.1225420931413443,1.258827715046038,1.376912867256125,1.4792281590499334,1.5678796003101154,1.6446919506413402,1.711246279364441,1.7689125095042828,1.8188776156415032,1.8621700560394556,1.8996809419457719,1.9321823798075013,1.960343363947361,1.9847435468284773,2.0058851703482756,2.0242034037496652,2.0400753009402264,2.0538275615926445,2.065743255777239,2.0760676505432594,2.085013258380564,11.637438921323804,27.787166612198963,37.33136847860238,42.97182205220206,46.30522980711601,48.27521451056764,49.43944043705758,50.127477255585404,50.53409477962315,50.77439850524115,1488.2357685119541,1584.769868068391,1533.6482671700496,1584.769876075719,1533.6482671700505
X88,0.18736668883403854,0.25717913213084675,0.3164005151154715,0.36663757941217323,0.4092533121417884,0.44540392526989714,0.4760702249163187,0.5020842217099966,0.5241517041576369,0.542871387466557,0.5587511573504902,0.5722218495307638,0.5836489387859604,0.5933424546869062,0.601565393041847,0.6085408512636219,0.6144580812492377,0.6194776239931641,0.6237356652420849,0.6273477303648393,0.6304118186834589,0.6330110623031702,0.6352159815783605,0.637086398407794,4.10123111634184,4.745663048188907,5.114003436422085,5.3244592571101315,5.444627862396266,5.513165194330108,5.552176879957191,5.5743041516771505,5.586775972335171,5.593726266707332,170.114003522139,173.22386093224762,167.24748688943103,172.42094520067312,166.4704715634846
X91,0.4461951920394496,0.5412338271929825,0.6210307306766505,0.688032786229852,0.7442940587073722,0.7915388566081105,0.8312146706441785,0.8645366136349976,0.8925247260903736,0.9160352928136724,0.9357871319865506,0.9523836638451838,0.9663314364857635,0.9780556775661844,0.9879133493618911,0.9962041079834987,1.0031795032187738,1.0090507014463885,1.013994968725191,1.0181611130984745,1.02167405319924,1.0246386534187228,1.0271429433829677,1.029260820579676,18.303848802826224,22.142804917667814,23.59256472641867,24.161405781742914,24.40544395328553,24.529724300508366,24.60984883138245,24.673692704783843,24.731533749347253,24.787161495453976,769.0352326207725,830.7477202179806,853.6659825101168,933.4953103029271,953.0991342052259
X94,0.016696898525677097,0.03237258741254442,0.04599240436415181,0.05782597768485598,0.06810757383508582,0.07704073514921461,0.08480230931515413,0.09154595038632792,0.0974051606347321,0.1024959334639315,0.10691904970311635,0.11076207274141159,0.1141010819996421,0.11700217905668571,0.11952279624684208,0.1217128336342111,0.12361564687249448,0.12526890550664782,0.1267053387079789,0.12795338320583385,0.12903774624282202,0.12997989469827145,0.13079848006297662,0.13150970767836323,0.9985127694426308,1.0769228827187183,1.0887115895112394,1.0826826950378743,1.07188856170771,1.0598199862669895,1.04741056690596,1.0349099903420655,1.0223850341864018,1.0098535578164693,28.804719357871242,16.929153471250704,4.914572764384962,-6.7723697581884394,-18.022385199588406
X102,0.5584502649620154,0.663858389706976,0.7546832702111,0.832942502490847,0.9003745475760844,0.9584773499154097,1.0085416129140383,1.0516794707914965,1.0888491936795923,1.120876474763009,1.1484727723379013,1.1722511142414338,1.1927397157339652,1.2103937133433358,1.2256052753284363,1.238712313357247,1.2500059889217263,1.2597371812380493,1.2681220603109973,1.2753468889632917,1.281572160502797,1.2869361639422787,1.291558055969989,1.2955405079122415,24.084409501798145,25.551838937604778,26.10192067171126,26.296324512368585,26.35282343032979,26.355853274013135,26.338151864248548,26.31241244605896,26.283556497573574,26.253492194907516,804.142375182562,778.5118497250697,725.1895772405339,720.2132765720332,668.7716032214657
X105,0.28978367565027563,0.36104988441104374,0.42090620981495747,0.47117940033763783,0.5134037378370537,0.5488678621293094,0.5786540988425308,0.6036714907912109,0.6246835409518163,0.6423315137244177,0.657154005608927,0.6696033825712171,0.6800595857492516,0.6888417268340236,0.696217827003429,0.7024129966305083,0.7076163054016497,0.711986552513124,0.7156571130459292,0.718740008424914,0.7213293251880688,0.7235040864030153,0.7253306633631371,0.7268648011656313,6.373683072544331,7.0945277187884495,7.381062475662196,7.493723339952509,7.53677462071263,7.551958036738995,7.55598468604685,7.555544777015901,7.553316702659163,7.5503727448436635,231.42080462835895,230.1465270702969,219.59140672029613,223.67571348498086,213.32932905708614
X106,0.43604687827373945,0.46685480217692754,0.4894274758177251,0.5059658383786676,0.5180826097252235,0.5269594969145954,0.533462385956464,0.5382257476168203,0.5417144850681335,0.5442692522401941,0.5461396604644656,0.5475086103663227,0.5485101208565507,0.5492423931764592,0.5497773834681945,0.550167816995954,0.5504523277581952,0.5506592244957,0.5508092502026355,0.5509176041353135,0.5509954234222787,0.551050868701767,0.551089919613517,0.551116957688773,11.374923927480388,12.329050081395707,12.673812076790522,12.796728468401012,12.838879571751157,12.85162719954666,12.853670174473157,12.851816004899407,12.848543037776434,12.844753542080927,395.06340606380616,393.50688703148415,377.0751615791438,385.78178023207965,369.59925177326846
X107,0.06895466208162952,0.11575128990624638,0.1549593233834429,0.18780933759622556,0.215332356173723,0.23839221078171596,0.2577126531614095,0.27390007064918814,0.2874625181218737,0.2988256637001123,0.3083461486783798,0.3163227809935548,0.3230059135479085,0.32860530173258024,0.3332966867661177,0.33722731147135754,0.3405205416076596,0.34327973780265386,0.3455914996071354,0.34752838349033127,0.349151180081966,0.35051082213416584,0.3516499830860927,0.35260441640352,4.928240537814843,6.6984721785025485,7.437367625049991,7.753003788051051,7.894934788636532,7.9655773742414695,8.006963269718339,8.0363422505025,8.060793606192815,8.083222669755056,249.48843670202766,274.72184854837866,285.0944551886021,314.4733588413941,323.56365869796696
